,_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell,Country
841,SKIP,SKIP000896,B1,iPS Cell,Research Grade,Noemi Fusaki,DNAVEC Corporation,19838014,Male,Unknown,,,,Skin ,Japan
842,SKIP,SKIP000897,5B1,iPS Cell,Research Grade,Noemi Fusaki,DNAVEC Corporation,19838014,Male,Unknown,,,,Skin ,Japan
843,SKIP,SKIP000898,7B6,iPS Cell,Research Grade,Noemi Fusaki,DNAVEC Corporation,19838014,Male,Unknown,,,,Skin ,Japan
844,SKIP,SKIP000899,7B1,iPS Cell,Research Grade,Noemi Fusaki,DNAVEC Corporation,19838014,Male,Unknown,,,,Skin ,Japan
845,SKIP,SKIP000900,HNLs,iPS Cell,Research Grade,Noemi Fusaki,DNAVEC Corporation,19838014,Male,Unknown,,,,Skin ,Japan
846,SKIP,SKIP000901,HNL1,iPS Cell,Research Grade,Noemi Fusaki,DNAVEC Corporation,19838014,Male,Unknown,,,,Skin ,Japan
847,SKIP,SKIP000902,HNL2,iPS Cell,Research Grade,Noemi Fusaki,DNAVEC Corporation,19838014,Male,Unknown,,,,Skin ,Japan
848,SKIP,SKIP000903,HNL4,iPS Cell,Research Grade,Noemi Fusaki,DNAVEC Corporation,19838014,Male,Unknown,,,,Skin ,Japan
849,SKIP,SKIP000904,HNL5,iPS Cell,Research Grade,Noemi Fusaki,DNAVEC Corporation,19838014,Male,Unknown,,,,Skin ,Japan
850,SKIP,SKIP000905,HNL6,iPS Cell,Research Grade,Noemi Fusaki,DNAVEC Corporation,19838014,Male,Unknown,,,,Skin ,Japan
851,SKIP,SKIP000906,HNLp,iPS Cell,Research Grade,Noemi Fusaki,DNAVEC Corporation,19838014,Male,Unknown,,,,Skin ,Japan
852,SKIP,SKIP000907,T10,iPS Cell,Research Grade,Noemi Fusaki,DNAVEC Corporation,19838014,Male,Unknown,,,,Skin ,Japan
853,SKIP,SKIP000908,T11,iPS Cell,Research Grade,Noemi Fusaki,DNAVEC Corporation,19838014,Male,Unknown,,,,Skin ,Japan
854,SKIP,SKIP000909,Alex1,iPS Cell,Research Grade,Takayuki Kondo,"Center for iPS Cell Research and Application (CiRA), Kyoto University",27402089,Male,Caucasian : Caucasian,Alexander disease,,,Skin ,Japan
855,SKIP,SKIP000910,Alex2,iPS Cell,Research Grade,Takayuki Kondo,"Center for iPS Cell Research and Application (CiRA), Kyoto University",27402089 -- 25479600,Female,Unknown(Unknown),Alexander disease,,,Peripheral Blood Peripheral Blood,Japan
856,SKIP,SKIP000911,Alex3,iPS Cell,Research Grade,Takayuki Kondo,"Center for iPS Cell Research and Application (CiRA), Kyoto University",27402089,Female,Unknown,Alexander disease,,,Skin ,Japan
857,SKIP,SKIP000912,IR-M1,iPS Cell,Research Grade,Salvatore Iovino,Harvard Medical School,26831110,Female,Unknown,Donohue Syndrome,,,Skin ,United States
858,SKIP,SKIP000913,IR-M2,iPS Cell,Research Grade,Salvatore Iovino,Harvard Medical School,26831110,Female,Unknown,Donohue Syndrome,,,Skin ,United States
859,SKIP,SKIP000914,IR-M3,iPS Cell,Research Grade,Salvatore Iovino,Harvard Medical School,26831110,Male,Unknown,Donohue Syndrome,,,Skin ,United States
860,SKIP,SKIP000915,IR-M4,iPS Cell,Research Grade,Salvatore Iovino,Harvard Medical School,26831110,Female,Unknown,Donohue Syndrome,,,Skin ,United States
861,SKIP,SKIP000916,WT#5J,iPS Cell,Research Grade,Tayaramma Thatava,"Department of Molecular Medicine, Mayo Clinic",22142803,,Unknown,,,,Skin fibroblast,United States
862,SKIP,SKIP000917,WT#20G,iPS Cell,Research Grade,Tayaramma Thatava,"Department of Molecular Medicine, Mayo Clinic",22142803,,Unknown,,,,Skin fibroblast,United States
863,SKIP,SKIP000918,ADPKD#50B,iPS Cell,Research Grade,Tayaramma Thatava,"Department of Molecular Medicine, Mayo Clinic",22142803,,Unknown,Autosomal-dominant polycystic kidney disease,,,Skin fibroblast,United States
864,SKIP,SKIP000919,ADPKD#10D,iPS Cell,Research Grade,Tayaramma Thatava,"Department of Molecular Medicine, Mayo Clinic",22142803,,Unknown,Autosomal-dominant polycystic kidney disease,,,Skin fibroblast,United States
865,SKIP,SKIP000920,SLE#100H,iPS Cell,Research Grade,Tayaramma Thatava,"Department of Molecular Medicine, Mayo Clinic",22142803,,Unknown,Systemic lupus erythematosus,,,Skin fibroblast,United States
866,SKIP,SKIP000921,SLE#20J,iPS Cell,Research Grade,Tayaramma Thatava,"Department of Molecular Medicine, Mayo Clinic",22142803,,Unknown,Systemic lupus erythematosus,,,Skin fibroblast,United States
867,SKIP,SKIP000922,CPVT-iPS c1,iPS Cell,Research Grade,Tomo Saric,"Institute for Neurophysiology, Medical Center, University of Cologne",22178870,Female,Unknown,Catecholaminergic polymorphic ventricular tachycardia type 1,,,Skin dermal fibroblast,Germany
868,SKIP,SKIP000923,CPVT-iPS c2,iPS Cell,Research Grade,Azra Fatima,"Institute for Neurophysiology, Medical Center, University of Cologne",22178870,Female,Unknown,Catecholaminergic polymorphic ventricular tachycardia type 1,,,Skin dermal fibroblast,Germany
869,SKIP,SKIP000924,CPVT-iPS c5,iPS Cell,Research Grade,Azra Fatima,"Institute for Neurophysiology, Medical Center, University of Cologne",22178870,Female,Unknown,Catecholaminergic polymorphic ventricular tachycardia type 1,,,Skin dermal fibroblast,Germany
870,SKIP,SKIP000925,CPVT-iPS c6,iPS Cell,Research Grade,Azra Fatima,"Institute for Neurophysiology, Medical Center, University of Cologne",22178870,Female,Unknown,Catecholaminergic polymorphic ventricular tachycardia type 1,,,Skin dermal fibroblast,Germany
871,SKIP,SKIP000926,SP09.4,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,,,,Skin dermal fibroblast,Spain
872,SKIP,SKIP000927,SP11.1,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,,,,Skin dermal fibroblast,Spain
873,SKIP,SKIP000928,SP11.4,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,,,,Skin dermal fibroblast,Spain
874,SKIP,SKIP000929,SP09.2,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,,,,Skin dermal fibroblast,Spain
875,SKIP,SKIP000930,SP15.2,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,,,,Skin dermal fibroblast,Spain
876,SKIP,SKIP000931,SP15.3,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,,,,Skin dermal fibroblast,Spain
877,SKIP,SKIP000932,SP15.4,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,,,,Skin dermal fibroblast,Spain
878,SKIP,SKIP000933,SP17.1,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,,,,Skin dermal fibroblast,Spain
879,SKIP,SKIP000934,SP17.2,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,,,,Skin dermal fibroblast,Spain
880,SKIP,SKIP000935,SP17.3,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,,,,Skin dermal fibroblast,Spain
881,SKIP,SKIP000936,SP01.1,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
882,SKIP,SKIP000937,SP01.4,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
883,SKIP,SKIP000938,SP02.1,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
884,SKIP,SKIP000939,SP02.2,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
885,SKIP,SKIP000940,SP04.1,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
886,SKIP,SKIP000941,SP04.2,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
887,SKIP,SKIP000942,SP08.1,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
888,SKIP,SKIP000943,SP08.2,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
889,SKIP,SKIP000944,SP08.3,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
890,SKIP,SKIP000945,SP10.1,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
891,SKIP,SKIP000946,SP10.2,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
892,SKIP,SKIP000947,SP14.1,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
893,SKIP,SKIP000948,SP14.2,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
894,SKIP,SKIP000949,SP16.2,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
895,SKIP,SKIP000950,SP16.3,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
896,SKIP,SKIP000951,SP05.1,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
897,SKIP,SKIP000952,SP05.2,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
898,SKIP,SKIP000953,SP06.1,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
899,SKIP,SKIP000954,SP06.2,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Male,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
900,SKIP,SKIP000955,SP12.3,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
901,SKIP,SKIP000956,SP12.4,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
902,SKIP,SKIP000957,SP13.2,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
903,SKIP,SKIP000958,SP13.4,iPS Cell,Research Grade,Adriana Sanchez-Danes,"Institute for Biomedicine (IBUB), University of Barcelona,",22407749,Female,Unknown,Parkinson disease,,,Skin dermal fibroblast,Spain
904,SKIP,SKIP000959,PDB1lox-17GFP-29,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
905,SKIP,SKIP000960,PDB1lox-17GFP-55,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
906,SKIP,SKIP000961,PDB1lox-17Puro-5,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
907,SKIP,SKIP000962,PDB1lox-17Puro-10,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
908,SKIP,SKIP000963,PDB1lox-17Puro-12,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
909,SKIP,SKIP000964,PDB1lox-17Puro-31,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
910,SKIP,SKIP000965,PDB1lox-17Puro-33,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
911,SKIP,SKIP000966,PDB1lox-21GFP-19,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
912,SKIP,SKIP000967,PDB1lox-21Puro-5,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
913,SKIP,SKIP000968,PDB1lox-21Puro-12,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
914,SKIP,SKIP000969,PDB1lox-21Puro-13,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
915,SKIP,SKIP000970,PDB1lox-21Puro-18,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
916,SKIP,SKIP000971,PDB1lox-21Puro-20,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
917,SKIP,SKIP000972,PDB1lox-21Puro-26,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
918,SKIP,SKIP000973,PDB1lox-21Puro-28,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
919,SKIP,SKIP000974,PDB1lox-21GFP-41,iPS Cell,Research Grade,Rudolf Jaenisch,The Whitehead Institute,19269371,Male,Caucasian,Parkinson disease,,,Skin ,United States
920,SKIP,SKIP000975,Control-2#11,iPS Cell,Research Grade,Rudolf Jaenisch,Whitehead Institute for Biomedical Research,24936472,Female,Caucasian,,,,Skin ,United States
921,SKIP,SKIP000976,Control-2#13,iPS Cell,Research Grade,Rudolf Jaenisch,Whitehead Institute for Biomedical Research,24936472,Female,Caucasian,,,,Skin ,United States
922,SKIP,SKIP000977,Control-2Mut#11,iPS Cell,Research Grade,Rudolf Jaenisch,Whitehead Institute for Biomedical Research,24936472,Female,Caucasian,Niemann-Pick typeC disease,,,Skin ,United States
923,SKIP,SKIP000978,Control-2Mut#13,iPS Cell,Research Grade,Rudolf Jaenisch,Whitehead Institute for Biomedical Research,24936472,Female,Caucasian,Niemann-Pick typeC disease,,,Skin ,United States
924,SKIP,SKIP000979,Control-2Corr#7,iPS Cell,Research Grade,Rudolf Jaenisch,Whitehead Institute for Biomedical Research,24936472,Female,Caucasian,Niemann-Pick typeC disease,,,Skin ,United States
925,SKIP,SKIP000980,Control-2Corr#9,iPS Cell,Research Grade,Rudolf Jaenisch,Whitehead Institute for Biomedical Research,24936472,Female,Caucasian,Niemann-Pick typeC disease,,,Skin ,United States
926,SKIP,SKIP000981,NPC1-2-Corr#31,iPS Cell,Research Grade,Rudolf Jaenisch,Whitehead Institute for Biomedical Research,24936472,Female,Caucasian,Niemann-Pick typeC disease,,,Skin ,United States
927,SKIP,SKIP000982,NPC1-2-Corr#32,iPS Cell,Research Grade,Rudolf Jaenisch,Whitehead Institute for Biomedical Research,24936472,Female,Caucasian,Niemann-Pick typeC disease,,,Skin ,United States
928,SKIP,SKIP000983,NPC1-2-Corr#36,iPS Cell,Research Grade,Rudolf Jaenisch,Whitehead Institute for Biomedical Research,24936472,Female,Caucasian,Niemann-Pick typeC disease,,,Skin ,United States
929,SKIP,SKIP000984,BJ1,iPS Cell,Research Grade,Tony Hunter,"Molecular and Cell Biology Laboratory, Salk Institute for Biological Studies, La Jolla, United States",27008180,Male,Unknown,,,,Skin fibroblast,United States
930,SKIP,SKIP000985,T8993G clone 1,iPS Cell,Research Grade,Tony Hunter,"Molecular and Cell Biology Laboratory, Salk Institute for Biological Studies, La Jolla, United States",27008180,Male,Asian,maternally inherited Leigh syndrome,,,Skin Fibroblast,United States
931,SKIP,SKIP000986,T8993G clone 2,iPS Cell,Research Grade,Tony Hunter,"Molecular and Cell Biology Laboratory, Salk Institute for Biological Studies, La Jolla, United States",27008180,Male,Asian,maternally inherited Leigh syndrome,,,Skin Fibroblast,United States
932,SKIP,SKIP000987,T8993G clone 3,iPS Cell,Research Grade,Tony Hunter,"Molecular and Cell Biology Laboratory, Salk Institute for Biological Studies, La Jolla, United States",27008180,Male,Asian,maternally inherited Leigh syndrome,,,Fibroblast,United States
933,SKIP,SKIP000988,BJ2,iPS Cell,Research Grade,Tony Hunter,"Molecular and Cell Biology Laboratory, Salk Institute for Biological Studies, La Jolla, United States",27008180,Male,Unknown,,,,Skin Fibroblast,United States
934,SKIP,SKIP000989,BJ3,iPS Cell,Research Grade,Tony Hunter,"Molecular and Cell Biology Laboratory, Salk Institute for Biological Studies, La Jolla, United States",27008180,Male,Unknown,,,,Skin Fibroblast,United States
935,SKIP,SKIP000990,Ctrl,iPS Cell,Research Grade,Jeffrey D. Rothstein,"Department of Neurology, Johns Hopkins University, Rangos 2-248, Baltimore, Maryland;",26295203,Male,Caucasian,,,,Skin Fibroblast,United States
936,SKIP,SKIP000995,pP22582fs-A,iPS Cell,Research Grade,Christine E. Seidman,"Division of Cardiovascular Medicine, Brigham and Women's Hospital, Boston, MA 02115, USA",26315439,,Unknown,Dilated cardiomyopathy,,,Peripheral Blood T cell,United States
937,SKIP,SKIP000996,pP22352fs-B,iPS Cell,Research Grade,Christine E. Seidman,"Division of Cardiovascular Medicine, Brigham and Women's Hospital, Boston, MA 02115, USA",26315439,,Unknown,Dilated cardiomyopathy,,,Peripheral Blood T cell,United States
938,SKIP,SKIP000997,pW976R-H,iPS Cell,Research Grade,Christine E. Seidman,"Division of Cardiovascular Medicine, Brigham and Women's Hospital, Boston, MA 02115, USA",26315439,,Unknown,Dilated cardiomyopathy,,,Peripheral Blood T cell,United States
939,SKIP,SKIP000998,pWT1,iPS Cell,Research Grade,Christine E. Seidman,"Division of Cardiovascular Medicine, Brigham and Women's Hospital, Boston, MA 02115, USA",26315439,,Unknown,,,,Peripheral Blood T cell,United States
940,SKIP,SKIP000999,pWT2,iPS Cell,Research Grade,Christine E. Seidman,"Division of Cardiovascular Medicine, Brigham and Women's Hospital, Boston, MA 02115, USA",26315439,,Unknown,,,,Peripheral Blood T cell,United States
941,SKIP,SKIP001000,P11025,iPS Cell,Research Grade,Takara Bio Europe AB.,Takara Bio Europe AB.,,Male,European/North African,,,,Skin ,Sweden
942,SKIP,SKIP001001,P11032,iPS Cell,Research Grade,Takara Bio Europe AB.,Takara Bio Europe AB.,,Female,European/North African,,,,Skin ,Sweden
943,SKIP,SKIP001002,ChiPSC4,iPS Cell,Research Grade,Takara Bio Europe AB.,Takara Bio Europe AB.,,Male,Caucasian,,,,Skin ,Sweden
944,SKIP,SKIP001003,ChiPSC7,iPS Cell,Research Grade,Takara Bio Europe AB.,Takara Bio Europe AB.,,Female,European/North African,,,,Skin ,Sweden
945,SKIP,SKIP001004,ChiPSC12,iPS Cell,Research Grade,Takara Bio Europe AB.,Takara Bio Europe AB.,,Male,European/North African,,,,Skin ,Sweden
946,SKIP,SKIP001005,ChiPSC18,iPS Cell,Research Grade,Takara Bio Europe AB.,Takara Bio Europe AB.,,Male,European/North African,,,,Skin ,Sweden
