_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell
hPSCreg,CIRMi378-A,"CIRMi378-A (CW70156)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",60-64,"blood cell",
hPSCreg,CIRMi379-A,"CIRMi379-A (CW70158)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",30-34,"blood cell",
hPSCreg,CIRMi380-A,"CIRMi380-A (CW70160)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"diabetic retinopathy",50-54,"blood cell",
hPSCreg,CIRMi381-A,"CIRMi381-A (CW70161)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi382-A,"CIRMi382-A (CW70164)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",doi:10.1159/000512716,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi383-A,"CIRMi383-A (CW70165)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",70-74,"blood cell",
hPSCreg,CIRMi384-A,"CIRMi384-A (CW70167)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",90-94,"blood cell",
hPSCreg,CIRMi385-A,"CIRMi385-A (CW70168)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",90-94,"blood cell",
hPSCreg,CIRMi386-A,"CIRMi386-A (CW70170)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",45-59,"blood cell",
hPSCreg,CIRMi387-A,"CIRMi387-A (CW70171)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",60-64,"blood cell",
hPSCreg,CIRMi388-A,"CIRMi388-A (CW70172)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,,55-59,"blood cell",
hPSCreg,CIRMi389-A,"CIRMi389-A (CW70173)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"diabetic retinopathy",50-54,"blood cell",
hPSCreg,CIRMi390-A,"CIRMi390-A (CW70174)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",50-54,"blood cell",
hPSCreg,CIRMi391-A,"CIRMi391-A (CW70175)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",60-64,"blood cell",
hPSCreg,CIRMi392-A,"CIRMi392-A (CW70176)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,,55-59,"blood cell",
hPSCreg,CIRMi393-A,"CIRMi393-A (CW70177)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,70-74,"blood cell",
hPSCreg,CIRMi394-A,"CIRMi394-A (CW70179)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",doi:10.1159/000512716,female,,"Age-Related Macular Degeneration",85-89,"blood cell",
hPSCreg,CIRMi395-A,"CIRMi395-A (CW70181)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,,50-54,"blood cell",
hPSCreg,CIRMi396-A,"CIRMi396-A (CW70182)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",75-59,"blood cell",
hPSCreg,CIRMi397-A,"CIRMi397-A (CW70010)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi398-A,"CIRMi398-A (CW70054)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,healthy,80-84,"blood cell",
hPSCreg,CIRMi399-A,"CIRMi399-A (CW70055)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-59,"blood cell",
hPSCreg,CIRMi400-A,"CIRMi400-A (CW70080)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",60-64,"blood cell",
hPSCreg,CIRMi401-A,"CIRMi401-A (CW70184)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi402-A,"CIRMi402-A (CW70185)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"diabetic retinopathy",70-74,"blood cell",
hPSCreg,CIRMi403-A,"CIRMi403-A (CW70186)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi404-A,"CIRMi404-A (CW70188)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"diabetic retinopathy",40-44,"blood cell",
hPSCreg,CIRMi405-A,"CIRMi405-A (CW70189)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Primary Open Angle Glaucoma",45-49,"blood cell",
hPSCreg,CIRMi406-A,"CIRMi406-A (CW70190)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Primary Open Angle Glaucoma",75-79,"blood cell",
hPSCreg,CIRMi407-A,"CIRMi407-A (CW70191)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",doi:10.1159/000512716,female,,"retinal detachment",60-64,"blood cell",
hPSCreg,CIRMi408-A,"CIRMi408-A (CW70193)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",85-89,"blood cell",
hPSCreg,CIRMi409-A,"CIRMi409-A (CW70194)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi410-A,"CIRMi410-A (CW70195)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"diabetic retinopathy",70-74,"blood cell",
hPSCreg,CIRMi411-A,"CIRMi411-A (CW70196)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi412-A,"CIRMi412-A (CW70197)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"diabetic retinopathy",70-74,"blood cell",
hPSCreg,CIRMi413-A,"CIRMi413-A (CW70198)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",70-74,"blood cell",
hPSCreg,CIRMi414-A,"CIRMi414-A (CW70201)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",75-79,"blood cell",
hPSCreg,CIRMi415-A,"CIRMi415-A (CW70203)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,45-49,"blood cell",
hPSCreg,CIRMi416-A,"CIRMi416-A (CW70205)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,35-39,"blood cell",
hPSCreg,CIRMi417-A,"CIRMi417-A (CW70206)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",50-54,"blood cell",
hPSCreg,CIRMi418-A,"CIRMi418-A (CW70207)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,healthy,50-54,"blood cell",
hPSCreg,CIRMi419-A,"CIRMi419-A (CW70208)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 1 diabetes mellitus",35-39,"blood cell",
hPSCreg,CIRMi420-A,"CIRMi420-A (CW70210)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",70-74,"blood cell",
hPSCreg,CIRMi421-A,"CIRMi421-A (CW70211)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"diabetic retinopathy",60-64,"blood cell",
hPSCreg,CIRMi422-A,"CIRMi422-A (CW70212)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",95-99,"blood cell",
hPSCreg,CIRMi423-A,"CIRMi423-A (CW70213)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",70-74,"blood cell",
hPSCreg,CIRMi424-A,"CIRMi424-A (CW70214)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",90-94,"blood cell",
hPSCreg,CIRMi425-A,"CIRMi425-A (CW70215)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi426-A,"CIRMi426-A (CW70216)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi427-A,"CIRMi427-A (CW70217)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi428-A,"CIRMi428-A (CW70219)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi429-A,"CIRMi429-A (CW70221)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,40-44,"blood cell",
hPSCreg,CIRMi430-A,"CIRMi430-A (CW70224)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,healthy,55-59,"blood cell",
hPSCreg,CIRMi431-A,"CIRMi431-A (CW70225)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,45-49,"blood cell",
hPSCreg,CIRMi432-A,"CIRMi432-A (CW70226)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi433-A,"CIRMi433-A (CW70229)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi434-A,"CIRMi434-A (CW70230)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",70-74,"blood cell",
hPSCreg,CIRMi435-A,"CIRMi435-A (CW70232)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi436-A,"CIRMi436-A (CW70233)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",90-94,"blood cell",
hPSCreg,CIRMi437-A,"CIRMi437-A (CW70235)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",65-69,"blood cell",
hPSCreg,CIRMi438-A,"CIRMi438-A (CW70239)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",65-69,"blood cell",
hPSCreg,CIRMi439-A,"CIRMi439-A (CW70240)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",95-99,"blood cell",
hPSCreg,CIRMi440-A,"CIRMi440-A (CW70241)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,70-74,"blood cell",
hPSCreg,CIRMi441-A,"CIRMi441-A (CW70244)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi442-A,"CIRMi442-A (CW70245)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi443-A,"CIRMi443-A (CW70246)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",85-89,"blood cell",
hPSCreg,CIRMi444-A,"CIRMi444-A (CW70247)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi445-A,"CIRMi445-A (CW70248)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi446-A,"CIRMi446-A (CW70249)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",90-94,"blood cell",
hPSCreg,CIRMi447-A,"CIRMi447-A (CW70250)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi448-A,"CIRMi448-A (CW70251)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,healthy,70-74,"blood cell",
hPSCreg,CIRMi449-A,"CIRMi449-A (CW70252)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,70-74,"blood cell",
hPSCreg,CIRMi450-A,"CIRMi450-A (CW70253)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,,60-64,"blood cell",
hPSCreg,CIRMi451-A,"CIRMi451-A (CW70254)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 1 diabetes mellitus",60-64,"blood cell",
hPSCreg,CIRMi452-A,"CIRMi452-A (CW70255)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",60-64,"blood cell",
hPSCreg,CIRMi453-A,"CIRMi453-A (CW70256)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,60-64,"blood cell",
hPSCreg,CIRMi454-A,"CIRMi454-A (CW70257)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",45-49,"blood cell",
hPSCreg,CIRMi455-A,"CIRMi455-A (CW70258)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,25-29,"blood cell",
hPSCreg,CIRMi456-A,"CIRMi456-A (CW70259)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"diabetic retinopathy",45-49,"blood cell",
hPSCreg,CIRMi457-A,"CIRMi457-A (CW70260)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",65-69,"blood cell",
hPSCreg,CIRMi458-A,"CIRMi458-A (CW70261)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",65-69,"blood cell",
hPSCreg,CIRMi459-A,"CIRMi459-A (CW70262)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,healthy,65-69,"blood cell",
hPSCreg,CIRMi460-A,"CIRMi460-A (CW70263)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"diabetic retinopathy",40-44,"blood cell",
hPSCreg,CIRMi461-A,"CIRMi461-A (CW70264)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"diabetic retinopathy",55-59,"blood cell",
hPSCreg,CIRMi462-A,"CIRMi462-A (CW70265)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",85-89,"blood cell",
hPSCreg,CIRMi463-A,"CIRMi463-A (CW70266)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"diabetic retinopathy",70-74,"blood cell",
hPSCreg,CIRMi464-A,"CIRMi464-A (CW70267)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,healthy,20-24,"blood cell",
hPSCreg,CIRMi465-A,"CIRMi465-A (CW70269)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",45-49,"blood cell",
hPSCreg,CIRMi466-A,"CIRMi466-A (CW70270)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",70-74,"blood cell",
hPSCreg,CIRMi467-A,"CIRMi467-A (CW70272)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",45-49,"blood cell",
hPSCreg,CIRMi468-A,"CIRMi468-A (CW70273)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Primary Open Angle Glaucoma",60-64,"blood cell",
hPSCreg,CIRMi469-A,"CIRMi469-A (CW70274)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi470-A,"CIRMi470-A (CW70275)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",65-69,"blood cell",
hPSCreg,CIRMi471-A,"CIRMi471-A (CW70276)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",60-64,"blood cell",
hPSCreg,CIRMi472-A,"CIRMi472-A (CW70278)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",65-69,"blood cell",
hPSCreg,CIRMi473-A,"CIRMi473-A (CW70279)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"type 2 diabetes mellitus",60-64,"blood cell",
hPSCreg,CIRMi474-A,"CIRMi474-A (CW70280)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",doi:10.1159/000512716,male,,"diabetic retinopathy",55-59,"blood cell",
hPSCreg,CIRMi475-A,"CIRMi475-A (CW70281)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",60-64,"blood cell",
hPSCreg,CIRMi476-A,"CIRMi476-A (CW70282)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,healthy,65-69,"blood cell",
hPSCreg,CIRMi477-A,"CIRMi477-A (CW70283)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",70-74,"blood cell",
hPSCreg,CIRMi478-A,"CIRMi478-A (CW70284)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"type 2 diabetes mellitus",65-69,"blood cell",
hPSCreg,CIRMi479-A,"CIRMi479-A (CW70286)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",65-69,"blood cell",
hPSCreg,CIRMi480-A,"CIRMi480-A (CW70287)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",80-84,"blood cell",
hPSCreg,CIRMi481-A,"CIRMi481-A (CW70289)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi482-A,"CIRMi482-A (CW70290)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"Age-Related Macular Degeneration",70-74,"blood cell",
hPSCreg,CIRMi483-A,"CIRMi483-A (CW70292)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,male,,"Age-Related Macular Degeneration",75-79,"blood cell",
hPSCreg,CIRMi484-A,"CIRMi484-A (CW70296)",,,"California Institute for Regenerative Medicine","FUJIFILM Cellular Dynamics, Inc.",,female,,"diabetic retinopathy",45-49,"blood cell",
