_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell
SKIP,SKIP001697,iPS-MEF-Ng-178B-5,"iPS Cell","Research Grade","Yamanaka, Shinya","CiRA , Kyoto University",18059259,Male,Unknown,,,,"Skin embryonic fibroblast"
SKIP,SKIP001698,CMT2F-iPSCs,"iPS Cell","Research Grade","Ji-Yon Kim","Ewha Womans University",28105056,Female,Asian,"Charcot-Marie-Tooth disease 2F",,,"Skin "
SKIP,SKIP001699,DHMN2B-iPSCs,"iPS Cell","Research Grade","Ji-Yon Kim","Ewha Womans University",28105056,Female,Asian,"Distal hereditary motor neuropathy 2B",,,"Skin "
SKIP,SKIP001700,WT3,"iPS Cell","Research Grade","Antje D. Ebert","Stanford University School of Medicine",25253673,Male,Asian,,,,"Skin "
SKIP,SKIP001701,JMC1,"iPS Cell","Research Grade","Mark P. Chao","Stanford University",28089908,Male,Unknown,,,,"Skin "
SKIP,SKIP001702,TkDA3-1,"iPS Cell","Research Grade","Naoya Takayama","University of Tokyo",21098095,Male,Unknown,,,,"Skin "
SKIP,SKIP001703,TkDA3-2,"iPS Cell","Research Grade","Naoya Takayama","University of Tokyo",21098095,Male,Unknown,,,,"Skin "
SKIP,SKIP001704,TkDA3-4,"iPS Cell","Research Grade","Naoya Takayama","University of Tokyo",21098095,Male,Unknown,,,,"Skin "
SKIP,SKIP001705,TkDA3-5,"iPS Cell","Research Grade","Naoya Takayama","University of Tokyo",21098095,Male,Unknown,,,,"Skin "
SKIP,SKIP001706," TkDA3-9","iPS Cell","Research Grade","Naoya Takayama","University of Tokyo",21098095,Male,Unknown,,,,"Skin "
SKIP,SKIP001707,TkDA3-20,"iPS Cell","Research Grade","Naoya Takayama","University of Tokyo",21098095,Male,Unknown,,,,"Skin "
SKIP,SKIP001708,TkDN4-M,"iPS Cell","Research Grade","Naoya Takayama","University of Tokyo",21098095,Male,Unknown,,,,"Skin "
SKIP,SKIP001709,SU42T-4,"iPS Cell","Research Grade","Mark P. Chao","Stanford University",28089908,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001710,SU42T-5,"iPS Cell","Research Grade","Mark P. Chao","Stanford University",28089908,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001711,SU223T-4,"iPS Cell","Research Grade","Mark P. Chao","Stanford University",28089908,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001712,SU223T-5,"iPS Cell","Research Grade","Mark P. Chao","Stanford University",28089908,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001713,SU223T-6,"iPS Cell","Research Grade","Mark P. Chao","Stanford University",28089908,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001714,SU042-1,"iPS Cell","Research Grade","Mark P. Chao","Stanford University",28089908,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001715,SU042-2,"iPS Cell","Research Grade","Mark P. Chao","Stanford University",28089908,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001716,SU042-3,"iPS Cell","Research Grade","Mark P. Chao","Stanford University",28089908,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001717,SU042-4,"iPS Cell",,,,,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001718,SU042-5,"iPS Cell",,,,,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001719,SU223-A2,"iPS Cell",,,,,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001720,SU223-A4,"iPS Cell",,,,,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001721,SU223-A7,"iPS Cell",,,,,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001722,SU223-B3,"iPS Cell",,,,,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001723,SU223-B5,"iPS Cell",,,,,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001724,SU42T-2,"iPS Cell",,,,,Female,Unknown,"Acute myeloid leukemia",,,"Aacute myeloid leukemi cells"
SKIP,SKIP001725,"control iPSC cell line female, age at biopsy 48","iPS Cell",,,,,Female,Unknown,,,,"Skin "
SKIP,SKIP001726,"control iPSC cell line male, age at biopsy 60","iPS Cell",,,,,Male,Unknown,,,,"Skin "
SKIP,SKIP001727,"control iPSC cell line male, age at biopsy 36","iPS Cell",,,,,Male,Unknown,,,,"Skin "
SKIP,SKIP001728,FUS2,"iPS Cell",,,,,Male,Unknown,"Amyotrophic Lateral Sclerosis ",,,"Skin "
SKIP,SKIP001729,FUS1,"iPS Cell",,,,,Female,Unknown,"Amyotrophic Lateral Sclerosis ",,,"Skin "
SKIP,SKIP001730,FUS3,"iPS Cell",,,,,Male,Unknown,"Amyotrophic Lateral Sclerosis ",,,"Skin "
SKIP,SKIP001731,CNTL1,"iPS Cell",,,,,Male,Unknown,,,,"Skin "
SKIP,SKIP001732,CNTL2,"iPS Cell",,,,,Female,Unknown,,,,"Skin "
SKIP,SKIP001733,CNTL3,"iPS Cell",,,,,Male,Unknown,,,,"Skin "
SKIP,SKIP001734,"ISOGENIC ","iPS Cell",,,,,Male,Unknown,"Amyotrophic Lateral Sclerosis ",,,"Skin "
SKIP,SKIP001735,CNTL,"iPS Cell",,,,,Unknown,Unknown,"Amyotrophic Lateral Sclerosis ",,,"Skin "
SKIP,SKIP001736,Healthy,"iPS Cell",,,,,Female,Unknown,,,,"Skin "
SKIP,SKIP001737,SAD,"iPS Cell",,,,,Male,Unknown,"Alzheimer disease, sporadic",,,"Skin "
SKIP,SKIP001738,FAD,"iPS Cell",,,,,Male,Unknown,"Alzheimer disease, type 3",,,"Skin "
SKIP,SKIP001739,"GE #24","iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001740,"GE #22","iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001741,"GE #21","iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001742,"GE #91","iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001743,"GE #83","iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001744,"GE #81","iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001745,"GE #51","iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001746,PDSH723R01#16,"iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001747,PDSH723R01#12,"iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001748,PDSH723R01#5,"iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001749,PDSHM147V#18,"iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001750,PDSHM147V#14,"iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001751,PDSHM147V#3,"iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001752,PDSHT410M#12,"iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001753,PDSHT410M#11,"iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001754,PDSHT410M#3,"iPS Cell",,,,,Female,Asian,"Pendred syndrome",,,"Peripheral Blood "
SKIP,SKIP001755,iPS-L1,"iPS Cell",,,,,Unknown,Unknown,,,,Liver
SKIP,SKIP001756,iPS-L2,"iPS Cell",,,,,Unknown,Unknown,,,,Liver
SKIP,SKIP001757,iPS-S1,"iPS Cell",,,,,Unknown,Unknown,,,,"GastroIntestinal Tract stomach"
SKIP,SKIP001758,iPS-S2,"iPS Cell",,,,,Unknown,Unknown,,,,"GastroIntestinal Tract stomach"
SKIP,SKIP002921,Yub636,"mesenchymal stem cell",,,,,,Unknown,,,,"bone marrow (finger)"
SKIP,SKIP002922,"Dnmt3b-/- ES (clone 8bb)","ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002923,B6-6,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002924,"Bf1-Venus K/I EB3","ES Cell",,,,,Male,Unknown,,,,blastocyst
SKIP,SKIP002925,Etv2-Venus-KI,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002926,Etv2-Venus-KO,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002927,EGR-G101,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002928,EGR-101,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002929,"BRC6(feeder-free)  ","ES Cell",,,,,Female,strain,,,,blastocyst
SKIP,SKIP002930,B6-6(feeder-free),"ES Cell",,,,,Male,strain,,,,"Cornea blastocyst"
SKIP,SKIP002931,NAT1(+/-)ES(A7),"ES Cell",,,,,Unknown,strain,,,,blastocyst
SKIP,SKIP002932,NAT1(+/-)ES(B4),"ES Cell",,,,,Unknown,strain,,,,blastocyst
SKIP,SKIP002933,NAT1(+/-)ES(C1),"ES Cell",,,,,Unknown,strain,,,,blastocyst
SKIP,SKIP002934,NAT1(-/-)ES(B2),"ES Cell",,,,,Unknown,strain,,,,blastocyst
SKIP,SKIP002935,NAT1(-/-)ES(C3),"ES Cell",,,,,Unknown,strain,,,,blastocyst
SKIP,SKIP002936,"Mili-KO GS","Somatic Stem Cell",,,,,Male,strain,,,,testis
SKIP,SKIP002937,26v-009,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002938," 26v-023","ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002939,33v1-051,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002940,36v-38,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002941,37v-42,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002942,38v-29,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002943,2TP-084,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002944,TPM2-187,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002945,TPM5-123,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002946,TPM6-180,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002947,TPM6-360,"ES Cell",,,,,Male,strain,,,,blastocyst
SKIP,SKIP002948,ULUNDi006-A,"iPS Cell",,,,,Female,Unknown,"Parkinson`s Disease",,,"Skin fibroblast"
SKIP,SKIP002949,FPAH-control-1,"iPS Cell",,,,,Male,Caucasian,,,,"Skin fibroblast"
SKIP,SKIP002950,FPAH-control-2,"iPS Cell",,,,,Female,Caucasian,,,,"Skin fibroblast"
SKIP,SKIP002951,FPAH-control-3,"iPS Cell",,,,,Female,Caucasian,,,,"Skin fibroblast"
SKIP,SKIP002952,FPAH-UMC-1,"iPS Cell",,,,,Male,Caucasian,"familial pulmonary arterial hypertension (FPAH)",,,"Skin fibroblast"
SKIP,SKIP002953,FPAH-1-P1,"iPS Cell",,,,,Male,Caucasian,"familial pulmonary arterial hypertension (FPAH)",,,"Skin fibroblast"
SKIP,SKIP002954,FPAH-1-P2,"iPS Cell",,,,,Male,Caucasian,"familial pulmonary arterial hypertension (FPAH)",,,"Skin fibroblast"
SKIP,SKIP002955,FPAH-1-P3,"iPS Cell",,,,,Female,Caucasian,"familial pulmonary arterial hypertension (FPAH)",,,"Skin fibroblast"
SKIP,SKIP002956,FPAH-UMC-2,"iPS Cell",,,,,Female,Caucasian,"familial pulmonary arterial hypertension (FPAH)",,,"Skin fibroblast"
SKIP,SKIP002957,FPAH-2-P1,"iPS Cell",,,,,Female,Caucasian,"familial pulmonary arterial hypertension (FPAH)",,,"Skin fibroblast"
SKIP,SKIP002958,FPAH-UMC-3,"iPS Cell",,,,,Male,Caucasian,"familial pulmonary arterial hypertension (FPAH)",,,"Skin fibroblast"
SKIP,SKIP002959,FPAH-3-P1,"iPS Cell",,,,,Female,Caucasian,"familial pulmonary arterial hypertension (FPAH)",,,"Skin fibroblast"
SKIP,SKIP002960,FPAH-1-P1-CRISPR,"iPS Cell",,,,,Male,Caucasian,"familial pulmonary arterial hypertension (FPAH)",,,"Skin fibroblast"
SKIP,SKIP002961,FPAH-1-P2-CRISPR,"iPS Cell",,,,,Male,Caucasian,"familial pulmonary arterial hypertension (FPAH)",,,"Skin fibroblast"
SKIP,SKIP002962,FPAH-1-P3-CRISPR,"iPS Cell",,,,,Female,Caucasian,"familial pulmonary arterial hypertension (FPAH)",,,"Skin fibroblast"
SKIP,SKIP002963,"MMD HEM#30","iPS Cell",,,,,Male,Unknown,"Moyamoya disease (MMD)",,,"Peripheral Blood peripheral blood mononuclear cells"
SKIP,SKIP002964,"MMD ISCH#6","iPS Cell",,,,,Female,Unknown,"Moyamoya disease (MMD)",,,"Peripheral Blood peripheral blood mononuclear cells"
SKIP,SKIP002965,"Nat1+/- mES","ES Cell",,,,,,"129 SV Jae strain mouse",,,,blastocyst
SKIP,SKIP002966,"Nat1-/- mES","ES Cell",,,,,,"129 SV Jae strain mouse",,,,blastocyst
SKIP,SKIP002967,TUSMi003-A,"iPS Cell",,,,,Female,"Asian : Chinese Han","Alzheimer`s Disease",,,"Peripheral Blood Peripheral blood mononuclear cells (PBMCs)"
SKIP,SKIP002968,MiPSC5,"iPS Cell",,,,,,Unknown,"mitochondrial encephalomyopathy and stroke-like episodes (MELAS)",,,"Skin fibroblast"
SKIP,SKIP002969,MiPSC5-T1,"iPS Cell",,,,,,Unknown,"mitochondrial encephalomyopathy and stroke-like episodes (MELAS)",,,"Skin fibroblast"
SKIP,SKIP002970,MiPSC5-T3,"iPS Cell",,,,,,Unknown,"mitochondrial encephalomyopathy and stroke-like episodes (MELAS)",,,"Skin fibroblast"
SKIP,SKIP002971,MiPSC5-T7,"iPS Cell",,,,,,Unknown,"mitochondrial encephalomyopathy and stroke-like episodes (MELAS)",,,"Skin fibroblast"
SKIP,SKIP002972,kips1,"iPS Cell",,,,,,Unknown,,,,"Skin keratinocyte"
SKIP,SKIP002973,kips2,"iPS Cell",,,,,,Unknown,,,,"Skin keratinocyte"
SKIP,SKIP002974,kips3,"iPS Cell",,,,,,Unknown,,,,"Skin keratinocyte"
SKIP,SKIP002975,kips-GFP,"iPS Cell",,,,,,Unknown,,,,"Skin keratinocyte"
SKIP,SKIP002976,kips-HSV-TK,"iPS Cell",,,,,,Unknown,,,,"Skin keratinocyte"
SKIP,SKIP002977,"CSSi002-A (2851)","iPS Cell",,,,,Female,Caucasian,"Huntington Disease",,,"Skin fibroblast"
SKIP,SKIP002978,ULUNDi004-A,"iPS Cell",,,,,Female,Unknown,"Parkinson`s Disease",,,"Skin fibroblast"
SKIP,SKIP002979,ULUNDi005-A,"iPS Cell",,,,,Male,Unknown,"Parkinson`s Disease",,,"Skin fibroblast"
SKIP,SKIP002980,"CSSi001-A (2850)","iPS Cell",,,,,Male,"Caucasian : Italian","Joubert Syndrome",,,"Skin fibroblast"
SKIP,SKIP002981,ULUNDi001-A,"iPS Cell",,,,,Male,Unknown,"Parkinson`s Disease",,,"Skin fibroblast"
SKIP,SKIP002982,GZMU3Hi001-A,"iPS Cell",,,,,Male,"Asian : Chinese","Turner syndrome",,,"Peripheral Blood Peripheral blood mononuclear cell (PBMC)"
SKIP,SKIP002983,LSCTRi001-A,"iPS Cell",,,,,Female,Asian,,,,"Lymphoblastoid cell line"
SKIP,SKIP002984,EURACi001-A,"iPS Cell",,,,,Female,Caucasian,"Limb-girdle muscular dystrophy",,,"Peripheral Blood Peripheral blood mononuclear cell (PBMC)"
SKIP,SKIP002985,EURACi002-A,"iPS Cell",,,,,Female,Caucasian,"Isolated Hyper-CKEmia",,,"Peripheral Blood Peripheral blood mononuclear cell (PBMC)"
SKIP,SKIP002986,EURACi003-A,"iPS Cell",,,,,Female,Caucasian,"Hyper-CKemia, Rippling Muscle Disease",,,"Peripheral Blood Peripheral blood mononuclear cell (PBMC)"
SKIP,SKIP002987,Mt1-1,"iPS Cell",,,,,Male,"Asian : Japanese","Diabetes mellitus",,,"Skin fibroblast"
SKIP,SKIP002988,Mt1-2,"iPS Cell",,,,,Male,"Asian : Japanese","Diabetes mellitus",,,"Skin fibroblast"
SKIP,SKIP002989,Mt1-3,"iPS Cell",,,,,Male,"Asian : Japanese","Diabetes mellitus",,,"Skin fibroblast"
SKIP,SKIP002990,"Dnmt1-/- ES (clone 36)","ES Cell",,,,,Male,129Sv/Jae,,,,"embryonic stem cells"
SKIP,SKIP002991,"Dnmt3a-/- ES (clone 6aa)","ES Cell",,,,,Male,129Sv/Jae,,,,"embryonic stem cells"
SKIP,SKIP002992,OLC2-1,"ES Cell",,,,,Male,129/Ola,,,,"embryonic stem cells"
SKIP,SKIP002993,OLV2-1,"ES Cell",,,,,Male,129/Ola,,,,"embryonic stem cells"
SKIP,SKIP002994,OCRG9,"ES Cell",,,,,Male,129/Ola,,,,"embryonic stem cells"
SKIP,SKIP002995,EB5,"ES Cell",,,,,Male,129/Ola,,,,"embryonic stem cells"
SKIP,SKIP002996,G4-2,"ES Cell",,,,,Male,129/Ola,,,,"embryonic stem cells"
SKIP,SKIP002997,aBJ-4,"ES Cell",,,,,Male,"(C57BL/6Cr x JF1)F1",,,,"embryonic stem cells"
SKIP,SKIP002998,aBJ-3,"ES Cell",,,,,Male," (C57BL/6Cr x JF1)F1",,,,"embryonic stem cells"
SKIP,SKIP002999,aBJ-2,"ES Cell",,,,,Male,"(C57BL/6Cr x JF1)F1",,,,"embryonic stem cells"
SKIP,SKIP003000,Mt1-4,"iPS Cell",,,,,Male,"Asian : Japanese","Diabetes mellitus",,,"Skin fibroblast"
SKIP,SKIP003001,Mt2-3,"iPS Cell",,,,,Female,"Asian : Japanese","Diabetes mellitus",,,"Skin fibroblast"
SKIP,SKIP003002,Mt2-6,"iPS Cell",,,,,Female,"Asian : Japanese","Diabetes mellitus",,,"Skin fibroblast"
SKIP,SKIP003003,Mt2-1,"iPS Cell",,,,,Female,"Asian : Japanese","Diabetes mellitus",,,"Skin fibroblast"
SKIP,SKIP003004,Mt2-2,"iPS Cell",,,,,Female,"Asian : Japanese","Diabetes mellitus",,,"Skin fibroblast"
SKIP,SKIP003005,Mt2-4,"iPS Cell",,,,,Female,"Asian : Japanese","Diabetes mellitus",,,"Skin fibroblast"
SKIP,SKIP003006,Mt2-5,"iPS Cell",,,,,Female,"Asian : Japanese","Diabetes mellitus",,,"Skin fibroblast"
SKIP,SKIP003007,Mt2-7,"iPS Cell",,,,,Female,"Asian : Japanese","Diabetes mellitus",,,"Skin fibroblast"
SKIP,SKIP003008,Mt2-8,"iPS Cell",,,,,Female,"Asian : Japanese","Diabetes mellitus",,,"Skin fibroblast"
SKIP,SKIP003009,Mt2-9,"iPS Cell",,,,,Female,"Asian : Japanese","Diabetes mellitus",,,"Skin fibroblast"
SKIP,SKIP003010,Mt2-10,"iPS Cell",,,,,Female,"Asian : Japanese","Diabetes mellitus",,,"Skin fibroblast"
SKIP,SKIP003011,ZZUi009-A,"iPS Cell",,,,,Female,"Asian : Chinese Han","Alzheimer`s Disease",,,"Skin Fibroblast"
SKIP,SKIP003012,MUSIi001-A,"iPS Cell",,,,,Female,"Asian : Thai",,,,"Skin Dermal fibroblasts from caesarean section scar"
SKIP,SKIP003013,"FUS R521L","iPS Cell",,,,,Female,Unknown,"Amyotrophic lateral sclerosis (ALS)",,,"Skin fibroblast"
SKIP,SKIP003014,"FUS WT-GFP","iPS Cell",,,,,Female,Unknown,"Amyotrophic lateral sclerosis (ALS)",,,"Skin fibroblast"
SKIP,SKIP003015,"FUS P525L-GFP","iPS Cell",,,,,Female,Unknown,"Amyotrophic lateral sclerosis (ALS)",,,"Skin fibroblast"
SKIP,SKIP003016,SD,"iPS Cell",,,,,Female,Caucasian,"Sandhoff disease",,,"Skin fibroblast"
SKIP,SKIP003017,"isogenic HEXB-corrected clone 1","iPS Cell",,,,,Female,Caucasian,"Sandhoff disease",,,"Skin fibroblast"
SKIP,SKIP003018,"isogenic HEXB-corrected clone 2","iPS Cell",,,,,Female,Caucasian,"Sandhoff disease",,,"Skin fibroblast"
SKIP,SKIP003019,"isogenic HEXB-corrected clone 3","iPS Cell",,,,,Female,Caucasian,"Sandhoff disease",,,"Skin fibroblast"
SKIP,SKIP003020,CCD1-iPSC,"iPS Cell",,,,,,Unknown,"Cleidocranial dysplasia (CCD)",,,"oral fibroblast"
SKIP,SKIP003021,CCD2-iPSC,"iPS Cell",,,,,,Unknown,"Cleidocranial dysplasia (CCD)",,,"oral fibroblast"
SKIP,SKIP003022,Rev1-iPSC,"iPS Cell",,,,,,Unknown,"Cleidocranial dysplasia (CCD)",,,"oral fibroblast"
SKIP,SKIP003023,HAX1W44X-iPSC#1,"iPS Cell",,,,,,Unknown,"Kostmann disease (syndrome)",,,"Skin Fibroblast"
SKIP,SKIP003024,HAX1W44X-iPSC#2,"iPS Cell",,,,,,Unknown,"Kostmann disease (syndrome)",,,"Skin Fibroblast"
SKIP,SKIP003025,HAX1corrected-iPSC#1,"iPS Cell",,,,,,Unknown,"Kostmann disease (syndrome)",,,"Skin Fibroblast"
SKIP,SKIP003026,CiRA00042,"iPS Cell",,,,,,"Asian : Japanese","Fibrodysplasia ossificans progressiva (FOP)",,,"Skin Skin"
SKIP,SKIP003027,CiRA00169,"iPS Cell",,,,,,"Asian : Japanese",Achondroplasia,,,"Skin Skin"
SKIP,SKIP003028,EGFP-MBD-nls,"ES Cell",,,,,Male,129/01a,,,,"embryonic stem cells"
SKIP,SKIP003029,E14tg2a,"ES Cell",,,,,Male,129/Ola,,,,"embryonic stem cells"
SKIP,SKIP003030,EB3,"ES Cell",,,,,Male,129/Ola,,,,"embryonic stem cells"
SKIP,SKIP003031,B6J-S1^(UTR),"ES Cell",,,,,Male,C57BL/6J,,,,"embryonic stem cells"
SKIP,SKIP003032,B6NJ-22^(UTR),"ES Cell",,,,,Male,"(C57BL/6NCrlCrlj x C57BL/6J)",,,,"embryonic stem cells"
SKIP,SKIP003033,B6J-23^(UTR),"ES Cell",,,,,Male,C57BL/6J,,,,"embryonic stem cells"
SKIP,SKIP003034,B6N-22^(UTR),"ES Cell",,,,,Male,C57BL/6NCrlCrlj,,,,"embryonic stem cells"
SKIP,SKIP003035,"Rx-GFP K/I EB5","ES Cell",,,,,Unknown,129/Ola,,,,"embryonic stem cells"
SKIP,SKIP003036,"Dnmt1-/-Dnmt3a-/-Dnmt3b-/- ES (clone19)","ES Cell",,,,,Male,129Sv/Jae,,,,blastocyst
SKIP,SKIP003037,BXM15,"ES Cell",,,,,Unknown,"F1 mouse (C57BL/6 x MSM)",,,,"embryonic stem cells"
SKIP,SKIP003038,iPS-OPA1-BEHR,"iPS Cell",,,,,Female,Unknown,"Behr syndrome",,,"Skin fibroblast"
SKIP,SKIP003039,iPS-SPG5-Y275X,"iPS Cell",,,,,Female,Unknown,"hereditary spastic paraplegia",,,"Skin fibroblast"
SKIP,SKIP003040,"PDX1 C18R iPSC1","iPS Cell",,,,,,Unknown,"Maturity-Onset Diabetes of the Young 4 (MODY4) ",,,"Skin "
SKIP,SKIP003041,"PDX1 P33T iPSC1","iPS Cell",,,,,,Unknown,"Maturity-Onset Diabetes of the Young 4 (MODY4) ",,,"Skin "
SKIP,SKIP003042,HAX1corrected-iPSC#2,"iPS Cell",,,,,,Unknown,"Kostmann disease (syndrome)",,,"Skin Fibroblast"
SKIP,SKIP003043,WT1,"iPS Cell",,,,,Male,Unknown,,,,"Dermal Microvascular Endothelial Cell"
SKIP,SKIP003044,WT2,"iPS Cell",,,,,Male,Unknown,,,,"Skin Fibroblast"
SKIP,SKIP003045,WT3,"iPS Cell",,,,,Female,Unknown,,,,"Skin Fibroblast"
SKIP,SKIP003046,SAA1,"iPS Cell",,,,,Male,Unknown,"Severe aplastic anemia",,,"Skin Fibroblast"
SKIP,SKIP003047,SAA2,"iPS Cell",,,,,Male,Unknown,"Severe aplastic anemia",,,"Skin Fibroblast"
SKIP,SKIP003048,SAA3,"iPS Cell",,,,,Female,Unknown,"Severe aplastic anemia",,,"Skin Fibroblast"
SKIP,SKIP003049,DS-1-iPSC,"ES Cell",,,,,Female,Unknown,"Dravet syndrome",,,"Skin Fibroblast"
SKIP,SKIP003050,DS-2-iPSC,"ES Cell",,,,,Female,Unknown,"Dravet syndrome",,,"Skin Fibroblast"
SKIP,SKIP003051,IBMSi005-A,"iPS Cell",,,,,Female,"Asian : Taiwanese","Myoclonus epilepsy associated with ragged-red fibers (MERRF) syndrome",,,"Skin Dermal fibroblasts from caesarean section scar"
SKIP,SKIP003052,SB-iPS#34,"iPS Cell",,,,,Female,Unknown,"Spina bifida aperta",,,"Skin Fibroblast"
SKIP,SKIP003053,SB-iPS#3,"iPS Cell",,,,,Female,Unknown,"Spina bifida aperta",,,"Skin Fibroblast"
SKIP,SKIP003054,SB-iPS#8,"iPS Cell",,,,,Female,Unknown,"Spina bifida aperta",,,"Skin Fibroblast"
