_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell
SKIP,SKIP000751,PL551SF,"Somatic Stem Cell",,"Umezawa, Akihiro","National Center for Child Health and Development",,,Unknown,,,,placenta
SKIP,SKIP000752,PL523,"Somatic Stem Cell",,"Umezawa, Akihiro","National Center for Child Health and Development",,,Unknown,,,,placenta
SKIP,SKIP000753,PL521,"Somatic Stem Cell",,"Umezawa, Akihiro","National Center for Child Health and Development",,,Unknown,,,,placenta
SKIP,SKIP000754,MSnviPSNF1,"iPS Cell","Research Grade","Ashish Mehta","Research and Development Unit, National Heart Centre Singapore",21565833,Male,Unknown,,,,"Skin "
SKIP,SKIP000755,MSnviPSNF2,"iPS Cell","Research Grade","Ashish Mehta","Research and Development Unit, National Heart Centre Singapore",21565833,Male,Unknown,,,,"Skin "
SKIP,SKIP000756,MSnviPSNF3,"iPS Cell","Research Grade","Ashish Mehta","Research and Development Unit, National Heart Centre Singapore",21565833,Male,Unknown,,,,"Skin "
SKIP,SKIP000757,MSnviPSNF5,"iPS Cell","Research Grade","Ashish Mehta","Research and Development Unit, National Heart Centre Singapore",21565833,Male,Unknown,,,,"Skin "
SKIP,SKIP000758,MSnviPSNF6,"iPS Cell","Research Grade","Ashish Mehta","Research and Development Unit, National Heart Centre Singapore",21565833,Male,Unknown,,,,"Skin "
SKIP,SKIP000759,B-hiPSCs-1,"iPS Cell","Research Grade","Ali Seifinejad","Royan Institute for Stem Cell Biology and Technology",19912985,Female,Caucasian,"Bombay phenotype",,,"Skin "
SKIP,SKIP000760,B-hiPSCs-11,"iPS Cell","Research Grade","Ali Seifinejad","Royan Institute for Stem Cell Biology and Technology",19912985,Female,Caucasian,"Bombay phenotype",,,"Skin "
SKIP,SKIP000761,B-hiPSCs-12,"iPS Cell","Research Grade","Ali Seifinejad","Royan Institute for Stem Cell Biology and Technology",19912985,Female,Caucasian,"Bombay phenotype",,,"Skin "
SKIP,SKIP000762,PDB2lox-5,"iPS Cell","Research Grade","Rudolf Jaenisch","The Whitehead Institute",19269371,Male,Caucasian,"Parkinson disease",,,"Skin "
SKIP,SKIP000763,PDB2lox-17,"iPS Cell","Research Grade","Rudolf Jaenisch","The Whitehead Institute",19269371,Male,Caucasian,"Parkinson disease",,,"Skin "
SKIP,SKIP000764,PDB2lox-21,"iPS Cell","Research Grade","Rudolf Jaenisch","The Whitehead Institute",19269371,Male,Caucasian,"Parkinson disease",,,"Skin "
SKIP,SKIP000765,PDB2lox-22,"iPS Cell","Research Grade","Rudolf Jaenisch","The Whitehead Institute",19269371,Male,Caucasian,"Parkinson disease",,,"Skin "
SKIP,SKIP000766,ARVC-iPSC,"iPS Cell","Research Grade","Dongrui Ma","Research and Development Unit (RDU), National Heart Centre",22798562,Male,"Asian : Chinese","arrhythmogenic right ventricular cardiomyopathy",,,"Skin "
SKIP,SKIP000770,PKA5,"iPS Cell","Research Grade","Hideyuki Okano","Keio University",,,Unknown,"familial parkinson's disease PARK6",,,"Skin "
SKIP,SKIP000771,PKA13,"iPS Cell","Research Grade","Hideyuki Okano","Keio University",,,Unknown,"familial parkinson's disease PARK6",,,"Skin "
SKIP,SKIP000772,FALS-2e3,"iPS Cell","Research Grade","Hideyuki Okano","Keio University",,Male,Asian,"(amyotrophic lateral sclerosis)",,,"Skin "
SKIP,SKIP000773,FALS-2e23,"iPS Cell","Research Grade","Hideyuki Okano","Keio University",,Male,Asian,"(amyotrophic lateral sclerosis)",,,"Skin "
SKIP,SKIP000774,FALS-2e2,"iPS Cell","Research Grade","Hideyuki Okano","Keio University",,Male,Asian,"(amyotrophic lateral sclerosis)",,,"Skin "
SKIP,SKIP000775,FALS-e54,"iPS Cell","Research Grade","Hideyuki Okano","Keio University",,,Asian,"(amyotrophic lateral sclerosis)",,,Unknown
SKIP,SKIP000776,FALS-e46,"iPS Cell","Research Grade","Hideyuki Okano","Keio University",,,Asian,"(amyotrophic lateral sclerosis)",,,Unknown
SKIP,SKIP000777,FALS-e48,"iPS Cell","Research Grade","Hideyuki Okano","Keio University",,,Asian,"(amyotrophic lateral sclerosis)",,,Unknown
SKIP,SKIP000782,aTKA4,"iPS Cell",,"Hideyuki Okano","Keio University",,Male,Asian,,,,"Peripheral Blood(Cell Line) "
SKIP,SKIP000783,aTKA9,"iPS Cell","Research Grade","Hideyuki Okano","Keio University",,Male,Asian,,,,"Peripheral Blood(Cell Line) "
SKIP,SKIP000784,dTKA7,"iPS Cell","Research Grade","Hideyuki Okano","Keio University",,Male,Asian,,,,"Peripheral Blood(Cell Line) "
SKIP,SKIP000785,dTKA14,"iPS Cell","Research Grade","Hideyuki Okano","Keio University",,Male,Asian,,,,"Peripheral Blood(Cell Line) "
SKIP,SKIP000786,WT,"iPS Cell","Research Grade","Stem Cell Bank, Institute of Medical Science, the University of Tokyo","Stem Cell Bank, Institute of Medical Science, the University of Tokyo",,,Unknown,,,,unknown
SKIP,SKIP000787,7643-5,"iPS Cell","Research Grade","Masayuki Yazawa","Stanford University ","21307850  -- 21307850 ",,Unknown,"Timothy syndrome",,,"Skin "
SKIP,SKIP000788,9862-42,"iPS Cell","Research Grade","Masayuki Yazawa","Stanford University ","21307850 -- 21307850 ",,Unknown,"Timothy syndrome",,,"Skin "
SKIP,SKIP000789,7643-7,"iPS Cell","Research Grade","Masayuki Yazawa","Stanford University ","21307850  -- 21307850 ",,Unknown,"Timothy syndrome",,,"Skin "
SKIP,SKIP000790,9862-61,"iPS Cell","Research Grade","Masayuki Yazawa","Stanford University ","21307850  -- 21307850 ",,Unknown,"Timothy syndrome",,,"Skin "
SKIP,SKIP000791,7643-32,"iPS Cell","Research Grade","Masayuki Yazawa","Stanford University ",21307850,,Unknown,"Timothy syndrome",,,"Skin "
SKIP,SKIP000792,"LQT1 PII-2a","iPS Cell","Research Grade","Alessandra Moretti","German Heart Center Munich","20660394 -- 20660394 ",Male,Unknown,"long-QT syndrome type 1",,,"Skin "
SKIP,SKIP000793,"LQT1 PIII-2a","iPS Cell","Research Grade","Alessandra Moretti","German Heart Center Munich",20660394,Male,Unknown,"long-QT syndrome type 1",,,"Skin "
SKIP,SKIP000794,LQTS-hiPSCs,"iPS Cell",,"IIanit Itzhaki","Sohnis Family Reserch Laboratory for Cardiac Electrophysiology and Regenerative Medicine, the Bruce Rappaport Faculty of Medicine, Technion -Israel Institute of Technology",21240260,Female,Unknown,"long-QT syndrome type 2",,,"Skin "
SKIP,SKIP000795,P1,"iPS Cell","Research Grade"," Megumu K. Saito","Department of Clinical Application, Center for iPS Cell Research and Application (CiRA), Kyoto University","25801509 ",Male,Caucasian,"SPINAL MUSCULAR ATROPHY I; SMA1",,,"Skin "
SKIP,SKIP000796,P2,"iPS Cell","Research Grade"," Megumu K. Saito","Department of Clinical Application, Center for iPS Cell Research and Application (CiRA), Kyoto University","25801509 ",Male,Caucasian,"SPINAL MUSCULAR ATROPHY I; SMA1",,,"Skin "
SKIP,SKIP000797,ACGII-1-#1,"iPS Cell","Research Grade","Minoru Okada","Center for iPS Cell Research and Application, Kyoto University","25187577 ",Female,Caucasian,"Achondrogenesis type II (ACG2) ",,,"Skin "
SKIP,SKIP000798,ACGII-1-#2,"iPS Cell","Research Grade","Minoru Okada","Center for iPS Cell Research and Application, Kyoto University","25187577 ",Female,Caucasian,"Achondrogenesis type II (ACG2) ",,,"Skin "
SKIP,SKIP000799,ACGII-1-#3,"iPS Cell","Research Grade","Minoru Okada","Center for iPS Cell Research and Application, Kyoto University","25187577 ",Female,Caucasian,"Achondrogenesis type II (ACG2) ",,,"Skin "
SKIP,SKIP000800,ACGII-2-#21,"iPS Cell","Research Grade","Minoru Okada","Center for iPS Cell Research and Application, Kyoto University","25187577 ",Male,Asian,"Achondrogenesis type II (ACG2) ",,,"Skin "
SKIP,SKIP000801,ACGII-2-#22,"iPS Cell","Research Grade","Minoru Okada","Center for iPS Cell Research and Application, Kyoto University","25187577 ",Male,Asian,"Achondrogenesis type II (ACG2) ",,,"Skin "
SKIP,SKIP000802,ACGII-2-#23,"iPS Cell","Research Grade","Minoru Okada","Center for iPS Cell Research and Application, Kyoto University","25187577 ",Male,Asian,"Achondrogenesis type II (ACG2) ",,,"Skin "
SKIP,SKIP000803,HCG-1-#31,"iPS Cell","Research Grade","Minoru Okada","Center for iPS Cell Research and Application, Kyoto University","25187577 ",Male,Asian,Hypochondrogenesis,,,"Skin "
SKIP,SKIP000804,HCG-1-#32,"iPS Cell","Research Grade","Minoru Okada","Center for iPS Cell Research and Application, Kyoto University","25187577 ",Male,Asian,Hypochondrogenesis,,,"Skin "
SKIP,SKIP000805,HCG-1-#33,"iPS Cell","Research Grade","Minoru Okada","Center for iPS Cell Research and Application, Kyoto University","25187577 ",Male,Asian,Hypochondrogenesis,,,"Skin "
SKIP,SKIP000806,HPS0059,"iPS Cell","Research Grade",,,,Male,"Asian : Japanese","Amyotrophic lateral sclerosis",,,"Skin "
SKIP,SKIP000807,HPS0060,"iPS Cell","Research Grade",,,,Male,"Asian : Japanese","Dementia of Alzheimers type",,,"Skin "
SKIP,SKIP000808,HPS0136,"iPS Cell","Research Grade",,,,,"Asian : Japanese","Amyotrophic lateral sclerosis, Sporadic type (pseudo-polyneuritic, w/o UMN)",,,"Skin "
SKIP,SKIP000809,HPS0148,"iPS Cell","Research Grade",,,,,"Asian : Japanese","Amyotrophic lateral sclerosis, Sporadic type (bulbar, with UMN)",,,"Skin "
SKIP,SKIP000810,HPS0180,"iPS Cell","Research Grade",,,,,"Asian : Japanese","Progressive systemic sclerosis (PSS)",,,"Skin "
SKIP,SKIP000811,HPS0185,"iPS Cell","Research Grade",,,,,"Asian : Japanese","Progressive systemic sclerosis",,,"Skin "
SKIP,SKIP000812,TD1-714-3,"iPS Cell","Research Grade","Noriyuki Tsumaki","Center for iPS Cell Research and Application, Kyoto University",25231866,Male,Caucasian,"Thanatophoric dysplasia type I",,,"Skin Human dermal fibroblasts "
SKIP,SKIP000813,TD1-10749-2,"iPS Cell","Research Grade","Noriyuki Tsumaki","Center for iPS Cell Research and Application, Kyoto University",25231866,Male,Caucasian,"Thanatophoric dysplasia type I",,,"Skin Human dermal fibroblasts "
SKIP,SKIP000814,TD1-315H-2,"iPS Cell","Research Grade","Noriyuki Tsumaki","Center for iPS Cell Research and Application,Kyoto University",25231866,Female,"Asian : Japanese","Thanatophoric dysplasia type I",,,"Skin Human dermal fibroblasts "
SKIP,SKIP000815,ACH-8857-1,"iPS Cell","Research Grade","Noriyuki Tsumaki","Center for iPS Cell Research and Application, Kyoto University",25231866,Male,"Caucasian : Japanese",Achondroplasia,,,"Skin "
SKIP,SKIP000816,ACH-8858-6,"iPS Cell","Research Grade","Noriyuki Tsumaki","Center for iPS Cell Research and Application, Kyoto University",25231866,Female,"Caucasian : Japanese",Achondroplasia,,,"Skin "
SKIP,SKIP000817,ACHhomo-8859-3,"iPS Cell","Research Grade","Noriyuki Tsumaki","Center for iPS Cell Research and Application, Kyoto University",25231866,Female,"Caucasian : Japanese",Achondroplasia,,,"Skin "
SKIP,SKIP000818,KF4009-1,"iPS Cell","Research Grade","Noriyuki Tsumaki","Center for iPS Cell Research and Application, Kyoto University",25231866,Male,Asian/Caucasian,,,,"Skin "
SKIP,SKIP000819,HDF-11,"iPS Cell","Research Grade","Noriyuki Tsumaki","Center for iPS Cell Research and Application, Kyoto University",25231866,Male,"Asian : Asian/Caucasian",,,,"Skin "
SKIP,SKIP000820,HPS0266,"iPS Cell",,,,,,"Asian : Japanese","Adenosine deaminase [ADA] deficiency",,,"Bone Marrow "
SKIP,SKIP000821,404C-2,"iPS Cell",,"Keisuke Okita","Center for iPS Cell Research and Application, Kyoto University",21460823,Female,Caucasian,,,,"Skin "
SKIP,SKIP000822,414C-2,"iPS Cell",,"Keisuke Okita","Center for iPS Cell Research and Application, Kyoto University","21460823 -- 22802639",Female,Caucasian,,,,"Skin "
SKIP,SKIP000823,418C-1,"iPS Cell",,"Keisuke Okita","Center for iPS Cell Research and Application, Kyoto University",21460823,Male,"Asian : Japanese",,,,"Skin "
SKIP,SKIP000824,421C-1,"iPS Cell",,"Keisuke Okita","Center for iPS Cell Research and Application, Kyoto University",21460823,Female,"Asian : Japanese",,,,"Skin "
SKIP,SKIP000825,KA11,"iPS Cell","Research Grade","Hideyuki Okano","Keio University, School of Medicine, Department of Physiology ",26905201,Male,Asian,,,,"Skin "
SKIP,SKIP000826,KA23,"iPS Cell","Research Grade","Hideyuki Okano","Keio University, School of Medicine, Department of Physiology ",26905201,Male,Asian,,,,"Skin "
SKIP,SKIP000827,HPS0312,"iPS Cell","Research Grade",,,,Unknown,"Asian : Japanese"," Muscular dystrophy, Duchenne type ",,,"Skin "
SKIP,SKIP000828,HPS0263,"iPS Cell","Research Grade",,,,Unknown,"Asian : Japanese","Huntington disease",,,"Skin "
SKIP,SKIP000829,eKA3,"iPS Cell","Research Grade","Hideyuki Okano","Keio University, School of Medicine, Department of Physiology ",26905201,Male,"Asian : Japanese",,,,"Skin "
SKIP,SKIP000830,eKA4,"iPS Cell","Research Grade","Hideyuki Okano","Keio University, School of Medicine, Department of Physiology ",26905201,Male,Asian,,,,"Skin "
SKIP,SKIP000831,TKA4(AIST),"iPS Cell","Research Grade","Hideyuki Okano","Keio University, School of Medicine, Department of Physiology ",26905201,Male,Asian,,,,"Peripheral Blood "
SKIP,SKIP000832,TKA9(AIST),"iPS Cell","Research Grade","Hideyuki Okano","Keio University, School of Medicine, Department of Physiology ",26905201,Male,Asian,,,,"Peripheral Blood "
SKIP,SKIP000833,"TKA14 (DNAVEC)","iPS Cell","Research Grade","Hideyuki Okano","Keio University, School of Medicine, Department of Physiology ",26905201,Male,Asian,,,,"Peripheral Blood "
SKIP,SKIP000834,"TKA7 (DNAVEC)","iPS Cell","Research Grade","Hideyuki Okano","Keio University, School of Medicine, Department of Physiology ",26905201,Male,Asian,,,,"Peripheral Blood "
SKIP,SKIP000835,"TPB4 (DNAVEC)","iPS Cell","Research Grade","Hideyuki Okano","Keio University, School of Medicine, Department of Physiology ",26905201,Male,Asian,G20,,,"Peripheral Blood "
SKIP,SKIP000836,"TPB8 (DNAVEC)","iPS Cell","Research Grade","Hideyuki Okano","Keio University, School of Medicine, Department of Physiology ",26905201,Male,Asian,G20,,,"Peripheral Blood "
SKIP,SKIP000837,"TPB11 (DNAVEC)","iPS Cell","Research Grade","Hideyuki Okano","Keio University, School of Medicine, Department of Physiology ",26905201,Male,Asian,G20,,,"Peripheral Blood "
SKIP,SKIP000838,"TPB27 (DNAVEC)","iPS Cell","Research Grade","Hideyuki Okano","Keio University, School of Medicine, Department of Physiology ",26905201,Male,Asian,G20,,,"Peripheral Blood "
SKIP,SKIP000839,eTKA4,"iPS Cell","Research Grade","Hideyuki Okano","Keio University, School of Medicine, Department of Physiology ",26905201,Male,"Asian : Japanese",,,,"Peripheral Blood "
SKIP,SKIP000840,eTKA5,"iPS Cell","Research Grade","Hideyuki Okano","Keio University, School of Medicine, Department of Physiology ",26905201,Male,"Asian : Japanese",,,,"Peripheral Blood "
SKIP,SKIP000841,TFK7(DNAVEC),"iPS Cell","Research Grade","Hideyuki Okano","Department of Physiology, Keio University School of Medicine",26905201,Male,Asian,,,,"Peripheral Blood "
SKIP,SKIP000842,TFK12(DNAVEC),"iPS Cell","Research Grade","Hideyuki Okano","Department of Physiology, Keio University School of Medicine",26905201,Male,Asian,,,,"Peripheral Blood "
SKIP,SKIP000843,"Unaffected Twin with GBA+/N370S","iPS Cell","Research Grade","Chris M. Woodard ","The New York Stem Cell Foundation Research Institute",25456120,Male,"Caucasian : Ashkenazi Jewish ","Parkinson Disease",,,"Skin "
SKIP,SKIP000844,"Affected Twin with GBA+/N370S","iPS Cell","Research Grade","Chris M. Woodard ","The New York Stem Cell Foundation Research Institute",25456120,Male,"Caucasian : Ashkenazi Jewish ","Parkinson Disease",,,"Skin "
SKIP,SKIP000845,"Sporadic PD-1","iPS Cell","Research Grade","Chris M. Woodard ","The New York Stem Cell Foundation Research Institute",25456120,Female,Unknown,"Parkinson Disease",,,unknown
SKIP,SKIP000846,C1,"iPS Cell","Research Grade","Chris M. Woodard ","The New York Stem Cell Foundation Research Institute",25456120,Male,Caucasian,,,,"Skin Left forearm"
SKIP,SKIP000847,C2,"iPS Cell","Research Grade","Chris M. Woodard ","The New York Stem Cell Foundation Research Institute",25456120,Male,Caucasian,,,,"Skin Left inner arm"
SKIP,SKIP000848,C3,"iPS Cell","Research Grade","Chris M. Woodard ","The New York Stem Cell Foundation Research Institute",25456120,Male,African-American,,,,"Skin Arm"
SKIP,SKIP000849,C4,"iPS Cell","Research Grade","Chris M. Woodard ","The New York Stem Cell Foundation Research Institute",25456120,Male,Caucasian,,,,"Skin Arm"
SKIP,SKIP000850,EtOH-1,"iPS Cell","Research Grade","Zhiping P. Pang","Child Health Institute of New Jersey, Rutgers University-Robert Wood Johnson Medical School",27160314,,Unknown,,,,"Peripheral Blood "
SKIP,SKIP000851,EtOH-2,"iPS Cell","Research Grade","Zhiping P. Pang","Child Health Institute of New Jersey, Rutgers University-Robert Wood Johnson Medical School",27160314,,Unknown,,,,"Peripheral Blood "
SKIP,SKIP000852,EtOH-3,"iPS Cell","Research Grade","Zhiping P. Pang","Child Health Institute of New Jersey, Rutgers University-Robert Wood Johnson Medical School",27160314,,Unknown,,,,"Peripheral Blood "
SKIP,SKIP000853,"HPS0249 ","iPS Cell","Research Grade","RIKEN BioResource Center","RIKEN BioResource Center",,,Asian,"Amyotrophic lateral sclerosis",,,"Skin "
SKIP,SKIP000854,HPS0254,"iPS Cell","Research Grade","RIKEN BioResource Center","RIKEN BioResource Center",,,"Asian : Japanese","Alzheimer disease",,,"Skin "
SKIP,SKIP000855,HPS0255,"iPS Cell","Research Grade","RIKEN BioResource Center","RIKEN BioResource Center",,,"Asian : Japanese","Alzheimer disease",,,"Skin "
SKIP,SKIP000856,HPS0256,"iPS Cell","Research Grade","RIKEN BioResource Center","RIKEN BioResource Center",,,Asian,"Alzheimer disease",,,"Skin "
SKIP,SKIP000857,iPS,"iPS Cell","Research Grade","Pavla Jendelova","Department of Neuroscience, Institute of Experimental Medicine, Academy of Sciences of the Czech Republic, Videnska 1083, 142 20 Prague 4, Czech Republic ",26696415,Female,Caucasian,,,,"Fetal lung fibroblast (IMR90, ATCC)"
SKIP,SKIP000858,585A1,"iPS Cell","Research Grade","Keisuke Okita","Center for iPS Cell Research and Application, Kyoto University","23193063 -- 26198166 -- 26198166",Male,"Asian : Japanese",,,,"Peripheral Blood(Cell Line) αβT"
SKIP,SKIP000859,585B1,"iPS Cell","Research Grade","Keisuke Okita","Center for iPS Cell Research and Application, Kyoto University","23193063 -- 26198166 -- 26198166",Male,"Asian : Japanese",,,,"Peripheral Blood(Cell Line) αβT"
SKIP,SKIP000860,648A1,"iPS Cell","Research Grade","Keisuke Okita","Center for iPS Cell Research and Application, Kyoto University","23193063 -- 26198166 -- 26198166",Male,"Asian : Japanese",,,,"Peripheral Blood(Cell Line) non-T,B"
SKIP,SKIP000861,648B1,"iPS Cell","Research Grade","Keisuke Okita","Center for iPS Cell Research and Application, Kyoto University","23193063 -- 26198166",Male,"Asian : Japanese",,,,"Peripheral Blood(Cell Line) αβT"
SKIP,SKIP000862,692D2,"iPS Cell","Research Grade","Keisuke Okita","Center for iPS Cell Research and Application, Kyoto University",23193063,Male,"Asian : Japanese",,,,"Peripheral Blood(Cell Line) non-T,B"
SKIP,SKIP000863,692E1,"iPS Cell","Research Grade","Keisuke Okita","Center for iPS Cell Research and Application, Kyoto University",23193063,Male,"Asian : Japanese",,,,"Peripheral Blood(Cell Line) non-T,B"
SKIP,SKIP000864,HPS0226,"iPS Cell","Research Grade",,,,,"Asian : Japanese","Amyloid polyneuropathy",,,"Skin "
SKIP,SKIP000865,HPS0211,"iPS Cell","Research Grade","Riken Bioresource Center","Riken Bioresource Center",,,"Asian : Japanese","Pulmonary hypertension",,,"Skin "
SKIP,SKIP000866,NM1,"iPS Cell","Research Grade","Fred H. Gage","The Salk Institute for Biological Studies, Laboratory of Genetics","26524527 ",,Unknown,,,,"Skin "
SKIP,SKIP000867,NM2,"iPS Cell","Research Grade","Fred H. Gage","The Salk Institute for Biological Studies, Laboratory of Genetics","26524527 ",,Unknown,,,,"Skin "
SKIP,SKIP000868,NM3,"iPS Cell","Research Grade","Fred H. Gage","The Salk Institute for Biological Studies, Laboratory of Genetics","26524527 ",,Unknown,,,,"Skin "
SKIP,SKIP000869,NM4,"iPS Cell","Research Grade","Fred H. Gage","The Salk Institute for Biological Studies, Laboratory of Genetics","26524527 ",,Unknown,,,,"Skin "
SKIP,SKIP000870,LR1,"iPS Cell","Research Grade","Fred H. Gage","The Salk Institute for Biological Studies, Laboratory of Genetics","26524527 ",Male,Caucasian,"manic type I bipolar disorder",,,"Skin "
SKIP,SKIP000871,LR2,"iPS Cell","Research Grade","Fred H. Gage","The Salk Institute for Biological Studies, Laboratory of Genetics","26524527 ",Male,Caucasian,"manic type I bipolar disorder",,,"Skin "
SKIP,SKIP000872,LR3,"iPS Cell","Research Grade","Fred H. Gage","The Salk Institute for Biological Studies, Laboratory of Genetics","26524527 ",Male,Caucasian,"manic type I bipolar disorder",,,"Skin "
SKIP,SKIP000873,NR1,"iPS Cell","Research Grade","Fred H. Gage","The Salk Institute for Biological Studies, Laboratory of Genetics","26524527 ",Male,Caucasian,"manic type I bipolar disorder",,,"Skin "
